initials	subj	item	cond	question	response
F N	35	5	a	استادم نظرش را در مورد این مقاله اظهار به من کرد	1
F N	35	6	a	دانشمندان موادی استخراج از نفت کردند	1
F N	35	7	a	رستوران جدیدی افتتاح در محل شد	2
F N	35	8	a	دخترم کار خود را آغاز در شرکت کرد	5
F N	35	9	a	پدر مرا صبح زود بیدار از خوا ب کرد	7
F N	35	10	a	دوستم سعی می کرد مرا تحریک با حرفهایش کند	6
F N	35	11	a	نسرین بالاخره توانست تحقق به آرزویش ببخشد	3
F N	35	12	a	همسرم دائم نظرش را تحمیل به من می کرد	7
F N	35	13	a	مشاور آینده روشنی را ترسیم برای من کرد	6
F N	35	14	a	شریکم سود شرکت را تقسیم با من کرد	4
F N	35	15	a	کارگردان انتقادی دریافت در مورد فیلم کرد	1
F N	35	16	a	یگان ویژه اعضای مافیا را محاصره با مهارت کرد	2
F N	35	17	a	او در مراسم ظاهر با اعتماد به نفس شد	5
F N	35	18	a	مجلس قانونی تصویب برای خانواده کرد	5
F N	35	19	a	مربی شانس بازیِ دوباره را دریغ از من کرد	1
F N	35	20	a	آوا فرزندش را ترجیح به مادرش داد	3
F N	35	21	a	ویراستار به سلیقه خود تصرف در کتاب کرد	7
F N	35	22	a	هنگامه پولی واریز برای من کرد	1
F N	35	23	a	من دیروز عیادت از خاله ام کردم	6
F N	35	24	a	پسرخاله ام اعزام به سربازی شد	7
F N	35	25	a	مادر سمیه حسابی تدارک برای مراسم دید	7
F N	35	26	a	مداح آیه ای قرائت از قرآن کرد	6
F N	35	27	a	پدر کودکش را حفاظت از خطر کرد	4
F N	35	28	a	معلم نکات آموزنده ای تدریس به من کرد	2
F N	35	29	a	سعید تصمیم گرفت اقامت در ایران کند	2
F N	35	30	a	پلیس ناآرامی ها را سرکوب به راحتی کرد	3
F N	35	31	a	سیما نگهداری از مادرش می کرد	7
F N	35	32	a	پدربزرگم بعد از سالها همچنان عداوت با برادرش می کرد	6
F N	35	33	a	دانش آموزان آن را در آزمایشگاه تجزیه به موادش کردند	1
F N	35	34	a	شاهین به کمک پدرش تحصیل در آمریکا کرد	3
F N	35	35	a	مدیر جدید قوانینی اعمال در سازمان کرد	3
F N	35	36	a	دشمن شهر را نابود با بی رحمی کرد	4
F N	35	1	b	مریم آرزویی برای من کرد	7
F N	35	2	b	علی آهنگی برای من زد	7
F N	35	3	b	مادرم دعایی برای من کرد	7
F N	35	4	b	حمید تقاضایی از مینا کرد	7
F N	35	5	b	حسن شکایتی از همسایه اش کرد	5
F N	35	6	b	خبرنگار برداشتی از حرفهای من کرد	6
F N	35	7	b	سپیده تحلیلی از مقاله کرد	7
F N	35	8	b	سارا انتظاری از من داشت	7
F N	35	9	b	همکارم سهمی از شرکت برد	7
F N	35	10	b	من خواهشی از مهسا کردم	7
F N	35	11	b	الهام عطری به لباسش زد	7
F N	35	12	b	محسن اتهامی به من زد	7
F N	35	13	b	رضا لبخندی به من زد	7
F N	35	14	b	مژگان تهمتی به من زد	6
F N	35	15	b	همسرم ضربه ای به من زد	7
F N	35	16	b	فرزاد حرفی به من زد	7
F N	35	17	b	معلم توصیه ای به من کرد	7
F N	35	18	b	کوروش نصیحتی به من کرد	7
F N	35	19	b	شبنم پیشنهادی به من داد	7
F N	35	20	b	بهنام راهنمایی به من کرد	7
F N	35	21	b	همسایه ام تذکری به من داد	7
F N	35	22	b	نیما سفارشی به من کرد	7
F N	35	23	b	آدم رباها هشداری به من دادند	7
F N	35	24	b	فرهاد قولی به من داد	7
F N	35	25	b	میترا دروغی به من گفت	7
F N	35	26	b	نیلوفر پیشرفتی در مدرسه کرد	2
F N	35	27	b	مجید لطفی به من کرد	7
F N	35	28	b	استاد صحبتی با شاگردش کرد	7
F N	35	29	b	سینا قراری با ندا گذاشت	7
F N	35	30	b	من حدسی در مورد ستاره زدم	7
F N	35	31	b	پژمان قضاوتی در مورد من کرد	7
F N	35	32	b	کاوه حسی در مورد پریسا کرد	2
F N	35	33	b	حامد استدلالی در مورد مسئله کرد	7
F N	35	34	b	حسین اشتباهی در مورد همسرش کرد	7
F N	35	35	b	نازنین تصمیمی در مورد خودش گرفت	7
F N	35	36	b	مهدی اعتراضی در دادگاه کرد	6
F N	35	1	c	گلناز اتو به لباسش زد	3
F N	35	2	c	شهره اتومبیل با دوستش راند	1
F N	35	3	c	علیرضا اشک برای مادرش می ریخت	7
F N	35	4	c	رئیس امضا برای من کرد	6
F N	35	5	c	نرگس آب از خجالت شد	1
F N	35	6	c	لاستیک باد از حرارت کرد	6
F N	35	7	c	کارگر صیقل به شیشه داد	2
F N	35	8	c	"8.	بازیگر گل در سینما کرد"	1
F N	35	9	c	راحله گوش به حرفم داد	7
F N	35	10	c	گوشهایم یخ در سرما بست	5
F N	35	11	c	نوشین زمین با زانو خورد	2
F N	35	12	c	همسایه ام در با عجله زد	1
F N	35	13	c	لباس ها برق از تمیزی می زد	1
F N	35	14	c	مغازه دار تلمبه به دوچرخه زد	7
F N	35	15	c	اتفاقی رخ برای من داد	1
F N	35	16	c	فرشید شاخ از تعجب درآورد	6
F N	35	17	c	درخت سیب شکوفه در باغ داد	2
F N	35	18	c	دهانم قفل از ترس شد	3
F N	35	19	c	ماهرخ مسکن در پاریس گزید	6
F N	35	20	c	مار نیش به من زد	7
F N	35	21	c	من خار در جمع شدم	6
F N	35	22	c	خواهرم عکس را قاب با سلیقه کرد	1
F N	35	23	c	نادر پاکت را قیچی با احتیاط کرد	2
F N	35	24	c	سر تیر تا پایش می کشید	1
F N	35	25	c	نجار قفسه را تراش با دقت داد	1
F N	35	26	c	رویا آتش از عصبانیت گرفت	2
F N	35	27	c	امیرعلی درآمدش را دود با هروئین کرد	2
F N	35	28	c	شادی موج در چشمهایش می زد	4
F N	35	29	c	پلیس راهم را سد با ماشین کرد	1
F N	35	30	c	مجری تپق در برنامه زد	5
F N	35	31	c	مرتضی ماشینش را پارک جلوی در کرد	6
F N	35	32	c	غذای دیروز مزه به من داد	7
F N	35	33	c	خاطره ای نقش در ذهنم بست	7
F N	35	34	c	من چمدان را وزن با ترازو کردم	1
F N	35	35	c	کبوتر تخم در لانه گذاشت	7
F N	35	36	c	پونه سرما زیر باران خورد	1
F N	35	1	filler	من و بهاره دیروز با هم به مدرسه رفتیم	7
F N	35	2	filler	بالاخره داریوش تصمیم گرفت ماشینش را بفروشد	7
F N	35	3	filler	دیشب مهمانیِ دوستِ خواهرم خیلی خوش گذشت	7
F N	35	4	filler	آیدا باید همه‏ ی لباس‏ هایش را می‏ شست	7
F N	35	5	filler	احمد به امید فوتِ پدرش را تسلیت گفت	1
F N	35	6	filler	من دیروز همه ‏ی کلوچه ‏ها را خوردم	7
F N	35	7	filler	من با کمکِ همسایه دیوارِ حیاط را رنگ کردم	7
F N	35	8	filler	من در کودکی خیلی شیطنت می‏ کردم	7
F N	35	9	filler	من دیروز با شریکم قرار گذاشتم	7
F N	35	10	filler	پریناز دیشب به جشنِ تولدِ دوستش رفت	7
F N	35	11	filler	بعد از رفتن پروین آب از آب تکان نخورد	7
F N	35	12	filler	نظم این خانه قابل احترام است	7
F N	35	13	filler	دکتر گفت می‏ توانم ورزش کنم	7
F N	35	14	filler	من همیشه از هواپیما می ‏ترسیدم	7
F N	35	15	filler	سیامک روزبه را بخشید	7
F N	35	16	filler	پدرِ کیوان ورشکست شد	7
F N	35	17	filler	معلم حسابی تشویقم کرد	7
F N	35	18	filler	همکلاسیِ من خیلی درس می‏ خواند	7
F N	35	19	filler	غزاله دیروز ساعت‏ ها رویِ نیمکتِ پارک نشست	7
F N	35	20	filler	تو آدم بی‏ ملاحظه‏ ای هستی	7
F N	35	21	filler	زهره در دانشگاهِ آزاد پارسال قبول شد	7
F N	35	22	filler	من دیشب به خانه دوستانم را دعوت کردم	7
F N	35	23	filler	افسانه  از چیزی هیچ وقت شکایت نمی‏ کرد	7
F N	35	24	filler	نوید تصمیم گرفت برود به سربازی	7
F N	35	25	filler	خواب عمیقی دیشب کردم	7
F N	35	26	filler	من دیروز نخریدم هیچ لباسی	2
F N	35	27	filler	دیروز نتوانست داوود سر کار برود	4
F N	35	28	filler	زیاد الهه از قبولیش در دانشگاه خوشحال نبود	7
F N	35	29	filler	به خانه دخترخاله‏ ام دیشب رفته‏ بودم	7
F N	35	30	filler	به رستورانِ همیشگی رفتم من	7
F N	35	31	filler	به خاطرِ من پروانه تلویزیون را خاموش کرد	7
F N	35	32	filler	سهیل تصمیم گرفته بود که در جریان مادرش را بگذارد	1
F N	35	33	filler	خیلی آهنگ پیمان در من اثر گذاشت	7
F N	35	34	filler	پشتکار خوبی مهرداد دارد	7
F N	35	35	filler	من تماس با دوستم در لندن گرفتم	7
F N	35	36	filler	من فوتبالیست هیچ‏ وقت خوبی نبودم	3
F N	35	37	filler	ما زیر باران موش آب‏ کشیده آن شب شدیم	1
F N	35	38	filler	دیروز غذا مادرم نپخته بود	6
F N	35	39	filler	تمامِ روز را میلاد رانندگی کرد	7
F N	35	40	filler	من زود دیروز به خانه برگشتم	6
F N	35	41	filler	بیژن رادیو اهلِ نیست	1
F N	35	42	filler	"42.	شهاب و آوا  از با هم شمال برگشتند"	1
F N	35	43	filler	فرید از کار پشیمان خود نبود	1
F N	35	44	filler	با دیروز دوستانم به رستوران رفتم	1
F N	35	45	filler	محمود خرید مسئول خواروبار بود	1
F N	35	46	filler	شیما گم زمان را کرده بود	1
F N	35	47	filler	من مونا را دیده همین تازگی ‏ بودم	1
F N	35	48	filler	محمد یک به زهرا انگشتر هدیه داد	2
F N	35	49	filler	دیشب زیاد اشتها آزاده نداشت	1
F N	35	50	filler	من از خوشم شوخیِ دیروزِ سحر نیامد	1
F N	35	51	filler	چشم‏های قرمز فریبا شده بود	1
F N	35	52	filler	متوجه هانیه اشتباهش شد	1
F N	35	53	filler	ابراهیم همان را ادامه کار قدیمی داد	1
F N	35	54	filler	فهیمه سر دو هفته پیش کار نرفت	1
F N	35	55	filler	دختر خوش ژاله ‏سلیقه ‏ای است	1
F N	35	56	filler	برای من اصلا برادرم اهمیت ندارم	1
F N	35	57	filler	من مشکل آدم ‏پسندی هستم	1
F N	35	58	filler	پدر کیوان محکمی مرد ‏است	1
F N	35	59	filler	برگشتنم عجیب برای همه بود	2
F N	35	60	filler	خانه ی خیلی مادربزرگم قدیمی است	1
M NE	36	1	a	رئیسم مرا اخراج از کار کرد	6
M NE	36	2	a	همکارم نامه ای ارسال به من کرد	6
M NE	36	3	a	مدیرعامل کارمندان جدیدی استخدام در شرکت کرد	4
M NE	36	4	a	دوستم در مورد این خبر اطلاع به من داد	6
M NE	36	5	a	استادم نظرش را در مورد این مقاله اظهار به من کرد	4
M NE	36	6	a	دانشمندان موادی استخراج از نفت کردند	2
M NE	36	7	a	رستوران جدیدی افتتاح در محل شد	6
M NE	36	8	a	دخترم کار خود را آغاز در شرکت کرد	5
M NE	36	9	a	پدر مرا صبح زود بیدار از خوا ب کرد	7
M NE	36	10	a	دوستم سعی می کرد مرا تحریک با حرفهایش کند	5
M NE	36	11	a	نسرین بالاخره توانست تحقق به آرزویش ببخشد	2
M NE	36	12	a	همسرم دائم نظرش را تحمیل به من می کرد	6
M NE	36	13	a	مشاور آینده روشنی را ترسیم برای من کرد	7
M NE	36	14	a	شریکم سود شرکت را تقسیم با من کرد	5
M NE	36	15	a	کارگردان انتقادی دریافت در مورد فیلم کرد	1
M NE	36	16	a	یگان ویژه اعضای مافیا را محاصره با مهارت کرد	3
M NE	36	17	a	او در مراسم ظاهر با اعتماد به نفس شد	2
M NE	36	18	a	مجلس قانونی تصویب برای خانواده کرد	4
M NE	36	19	a	مربی شانس بازیِ دوباره را دریغ از من کرد	1
M NE	36	20	a	آوا فرزندش را ترجیح به مادرش داد	5
M NE	36	21	a	ویراستار به سلیقه خود تصرف در کتاب کرد	6
M NE	36	22	a	هنگامه پولی واریز برای من کرد	5
M NE	36	23	a	من دیروز عیادت از خاله ام کردم	6
M NE	36	24	a	پسرخاله ام اعزام به سربازی شد	7
M NE	36	25	a	مادر سمیه حسابی تدارک برای مراسم دید	6
M NE	36	26	a	مداح آیه ای قرائت از قرآن کرد	7
M NE	36	27	a	پدر کودکش را حفاظت از خطر کرد	5
M NE	36	28	a	معلم نکات آموزنده ای تدریس به من کرد	5
M NE	36	29	a	سعید تصمیم گرفت اقامت در ایران کند	5
M NE	36	30	a	پلیس ناآرامی ها را سرکوب به راحتی کرد	5
M NE	36	31	a	سیما نگهداری از مادرش می کرد	6
M NE	36	32	a	پدربزرگم بعد از سالها همچنان عداوت با برادرش می کرد	6
M NE	36	33	a	دانش آموزان آن را در آزمایشگاه تجزیه به موادش کردند	5
M NE	36	34	a	شاهین به کمک پدرش تحصیل در آمریکا کرد	4
M NE	36	35	a	مدیر جدید قوانینی اعمال در سازمان کرد	6
M NE	36	36	a	دشمن شهر را نابود با بی رحمی کرد	5
M NE	36	1	b	مریم آرزویی برای من کرد	6
M NE	36	2	b	علی آهنگی برای من زد	6
